corpus,domain,scenario_id,arm,cached,category,item,desc_match,question_match,answer_match,output_match,gaps_match,label,label_field,label_exact
domain_taxonomy_v1,semiconductor_work,S07,common,yes,decisions,Are all action items assigned to owners?,none,scatter,field,field,field,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S07,common,yes,decisions,Does the meeting require task tracking?,none,scatter,scatter,none,none,dropped,missed,missed
domain_taxonomy_v1,semiconductor_work,S07,common,yes,exceptions,missing transcript,none,none,none,scatter,none,unsupported,missed,missed
domain_taxonomy_v1,semiconductor_work,S07,common,yes,exceptions,unclear decision owner,none,field,field,field,field,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S07,common,yes,exceptions,recipient list incomplete,none,field,field,field,field,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S07,common,yes,exceptions,confidential content included,none,none,none,none,none,missed,missed,missed
domain_taxonomy_v1,semiconductor_work,S07,common,yes,automation_targets,A2: Extract decisions and action items,none,field,field,field,field,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S07,common,yes,automation_targets,A4: Draft summary email,none,field,field,field,field,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S07,common,yes,automation_targets,A7: Update task tracker if needed,none,none,none,none,none,missed,missed,missed
domain_taxonomy_v1,semiconductor_work,S08,common,yes,activities,Collect meeting time and participant count,none,scatter,field,scatter,none,recovered,dropped,missed
domain_taxonomy_v1,semiconductor_work,S08,common,yes,activities,Check room availability,field,exact,field,exact,none,carried,carried,unsupported
domain_taxonomy_v1,semiconductor_work,S08,common,yes,activities,Select room matching capacity and equipment needs,none,none,field,scatter,scatter,recovered,dropped,missed
domain_taxonomy_v1,semiconductor_work,S08,common,yes,activities,Reserve selected room,field,field,field,field,field,carried,carried,missed
domain_taxonomy_v1,semiconductor_work,S08,common,yes,activities,Create or update calendar invitation,none,none,field,exact,none,recovered,recovered,unsupported
domain_taxonomy_v1,semiconductor_work,S08,common,yes,activities,Notify participants of room information,field,field,field,exact,none,carried,carried,unsupported
domain_taxonomy_v1,semiconductor_work,S08,common,yes,actors,meeting organizer,field,none,scatter,scatter,scatter,carried,lost,missed
domain_taxonomy_v1,semiconductor_work,S08,common,yes,actors,meeting participants,field,scatter,scatter,scatter,field,carried,lost,missed
domain_taxonomy_v1,semiconductor_work,S08,common,yes,actors,facility system,none,none,none,none,none,missed,missed,missed
domain_taxonomy_v1,semiconductor_work,S08,common,yes,systems,calendar system,none,field,exact,exact,exact,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S08,common,yes,systems,room reservation system,none,field,exact,exact,exact,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S08,common,yes,systems,email or collaboration tool,none,field,exact,exact,field,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S08,common,yes,inputs,meeting date and time,none,field,exact,exact,none,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S08,common,yes,inputs,participant count,none,none,exact,exact,none,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S08,common,yes,inputs,location preference,none,none,exact,exact,none,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S08,common,yes,inputs,equipment needs,none,none,exact,exact,none,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S08,common,yes,outputs,room reservation,none,exact,exact,exact,exact,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S08,common,yes,outputs,calendar invitation,none,none,exact,exact,none,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S08,common,yes,outputs,participant notification,none,field,field,exact,field,recovered,recovered,unsupported
domain_taxonomy_v1,semiconductor_work,S08,common,yes,decisions,Is a suitable room available?,none,field,none,exact,field,unsupported,unsupported,unsupported
domain_taxonomy_v1,semiconductor_work,S08,common,yes,decisions,Does the meeting require special equipment?,none,scatter,field,exact,scatter,recovered,recovered,unsupported
domain_taxonomy_v1,semiconductor_work,S08,common,yes,exceptions,room unavailable,none,none,none,none,none,missed,missed,missed
domain_taxonomy_v1,semiconductor_work,S08,common,yes,exceptions,participant count changes,none,none,field,field,none,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S08,common,yes,exceptions,reservation conflict,none,none,none,none,none,missed,missed,missed
domain_taxonomy_v1,semiconductor_work,S08,common,yes,exceptions,equipment unavailable,none,none,none,none,none,missed,missed,missed
domain_taxonomy_v1,semiconductor_work,S08,common,yes,automation_targets,A2: Check room availability,field,field,field,exact,none,carried,carried,unsupported
domain_taxonomy_v1,semiconductor_work,S08,common,yes,automation_targets,A3: Select room matching capacity and equipment needs,none,none,field,scatter,scatter,recovered,dropped,missed
domain_taxonomy_v1,semiconductor_work,S08,common,yes,automation_targets,A5: Create or update calendar invitation,none,none,field,exact,none,recovered,recovered,unsupported
domain_taxonomy_v1,semiconductor_work,S01,domain,no,activities,Review test request and conditions,none,field,field,scatter,field,recovered,dropped,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,activities,Prepare evaluation setup,field,none,scatter,field,none,carried,carried,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,activities,Run verification test,field,field,field,field,none,carried,carried,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,activities,Collect result files,none,none,field,field,none,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,activities,Check result validity,field,none,field,field,field,carried,carried,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,activities,Summarize findings in report,none,field,field,scatter,field,recovered,dropped,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,activities,Share report for review,none,field,field,field,none,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,activities,Review report and request clarification if needed,none,scatter,field,field,none,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,actors,verification engineer,field,scatter,exact,exact,none,carried,carried,recovered
domain_taxonomy_v1,semiconductor_work,S01,domain,no,actors,review engineer,none,field,exact,exact,none,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S01,domain,no,actors,project owner,none,none,exact,none,exact,dropped,dropped,dropped
domain_taxonomy_v1,semiconductor_work,S01,domain,no,systems,test execution tool,none,scatter,exact,exact,exact,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S01,domain,no,systems,result repository,none,none,exact,exact,exact,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S01,domain,no,systems,report template,none,none,exact,exact,exact,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S01,domain,no,systems,email or collaboration tool,none,none,exact,exact,exact,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S01,domain,no,inputs,test request,none,field,exact,exact,exact,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S01,domain,no,inputs,test condition,none,none,none,scatter,none,unsupported,missed,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,inputs,sample identifier,none,none,none,none,none,missed,missed,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,inputs,evaluation setup guide,none,none,scatter,scatter,none,recovered,missed,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,outputs,test result files,field,scatter,field,field,field,carried,carried,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,outputs,summary report,none,none,field,none,none,dropped,dropped,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,outputs,issue list,none,none,none,none,none,missed,missed,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,outputs,review notification,none,none,none,none,none,missed,missed,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,decisions,Are the result files complete and readable?,none,scatter,field,field,none,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,decisions,Do the results contain abnormal patterns?,none,scatter,field,field,field,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,exceptions,missing setup information,none,none,exact,exact,exact,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S01,domain,no,exceptions,test execution failure,none,none,exact,exact,exact,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S01,domain,no,exceptions,incomplete result files,none,none,field,field,none,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,exceptions,unclear abnormal pattern,none,none,field,field,field,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,automation_targets,A4: Collect result files,none,none,field,field,none,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,automation_targets,A5: Check result validity,field,none,field,field,field,carried,carried,missed
domain_taxonomy_v1,semiconductor_work,S01,domain,no,automation_targets,A6: Summarize findings in report,none,field,field,scatter,field,recovered,dropped,missed
domain_taxonomy_v1,semiconductor_work,S02,domain,no,activities,Confirm measurement request and wafer identifier,none,none,field,exact,field,recovered,recovered,unsupported
domain_taxonomy_v1,semiconductor_work,S02,domain,no,activities,Select suitable measurement equipment,none,none,field,scatter,scatter,recovered,dropped,missed
domain_taxonomy_v1,semiconductor_work,S02,domain,no,activities,Check equipment availability and reserve slot,none,none,scatter,field,field,recovered,unsupported,missed
domain_taxonomy_v1,semiconductor_work,S02,domain,no,activities,Prepare wafer according to equipment procedure,none,none,field,field,field,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S02,domain,no,activities,Run measurement recipe,none,none,field,exact,none,recovered,recovered,unsupported
domain_taxonomy_v1,semiconductor_work,S02,domain,no,activities,Validate measurement output,none,field,field,exact,field,recovered,recovered,unsupported
domain_taxonomy_v1,semiconductor_work,S02,domain,no,activities,Upload result and notify requester,none,none,field,field,scatter,recovered,recovered,missed
domain_taxonomy_v1,semiconductor_work,S02,domain,no,actors,measurement engineer,field,field,exact,exact,field,carried,carried,recovered
domain_taxonomy_v1,semiconductor_work,S02,domain,no,actors,equipment owner,none,none,exact,none,exact,dropped,dropped,dropped
domain_taxonomy_v1,semiconductor_work,S02,domain,no,actors,requester,none,none,exact,exact,none,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S02,domain,no,systems,measurement equipment,none,none,field,exact,field,recovered,recovered,unsupported
domain_taxonomy_v1,semiconductor_work,S02,domain,no,systems,equipment reservation system,none,none,none,field,field,unsupported,unsupported,missed
domain_taxonomy_v1,semiconductor_work,S02,domain,no,systems,measurement result repository,field,field,exact,exact,exact,carried,carried,recovered
domain_taxonomy_v1,semiconductor_work,S02,domain,no,inputs,measurement request,none,none,exact,exact,exact,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S02,domain,no,inputs,wafer identifier,none,none,exact,exact,none,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S02,domain,no,inputs,measurement recipe,none,none,exact,exact,none,recovered,recovered,recovered
domain_taxonomy_v1,semiconductor_work,S02,domain,no,inputs,equipment availability,none,none,field,exact,field,recovered,recovered,unsupported
domain_taxonomy_v1,semiconductor_work,S02,domain,no,outputs,measurement result,field,exact,exact,exact,exact,carried,carried,recovered
domain_taxonomy_v1,semiconductor_work,S02,domain,no,outputs,equipment usage record,none,none,exact,exact,exact,recovered,recovered,recovered
